inn;company_id;period;region;okved2;okopf_id;details_id
7610108110;9061050;2023;ЯРОСЛАВСКАЯ;68.20;12300;48971811
7610108110;9061050;2024;ЯРОСЛАВСКАЯ;68.20;12300;51852781
7838073289;10364471;2022;ЛЕНИНГРАДСКАЯ;73.11;12300;46615627
7838073289;10364471;2023;ЛЕНИНГРАДСКАЯ;73.11;12300;49547433
7838073289;10364471;2024;ЛЕНИНГРАДСКАЯ;73.11;12300;52350402
3810315149;4693496;2022;ИРКУТСКАЯ;55.20;12300;45556148
3810315149;4693496;2023;ИРКУТСКАЯ;55.20;12300;49297072
3810315149;4693496;2024;ИРКУТСКАЯ;55.20;12300;52339708
1683007890;11920905;2022;ТАТАРСТАН;01.41.1;12300;45644344
1683007890;11920905;2023;ТАТАРСТАН;01.41.1;12300;49530549
1683007890;11920905;2024;ТАТАРСТАН;01.41.1;12300;51046271
7705803095;5721350;2022;МОСКВА;71.1;12300;44755528
7705803095;5721350;2023;МОСКВА;71.1;12300;47978748
7705803095;5721350;2024;МОСКВА;71.1;12300;50382507
5837074529;10866307;2022;ПЕНЗЕНСКАЯ;49.41;12300;45527375
5837074529;10866307;2023;ПЕНЗЕНСКАЯ;49.41;12300;49243857
5837074529;10866307;2024;ПЕНЗЕНСКАЯ;49.41;12300;52089606
4909097090;1598361;2022;МАГАДАНСКАЯ;71.20.8;12300;44880318
4909097090;1598361;2023;МАГАДАНСКАЯ;71.20.8;12300;48506756
4909097090;1598361;2024;МАГАДАНСКАЯ;71.20.8;12300;51485721
4240008787;6013749;2022;НОВОСИБИРСКАЯ;46.34.23;12300;46113217
4240008787;6013749;2023;НОВОСИБИРСКАЯ;46.34.23;12300;49344459
4240008787;6013749;2024;НОВОСИБИРСКАЯ;46.34.23;12300;52222208
2461023620;5521700;2022;КРАСНОЯРСКИЙ;46.73;12300;46197902
2461023620;5521700;2023;КРАСНОЯРСКИЙ;46.73;12300;49307660
2461023620;5521700;2024;КРАСНОЯРСКИЙ;46.73;12300;52646852
5321163013;7973312;2022;НОВГОРОДСКАЯ;43.39;12300;45824380
5321163013;7973312;2023;НОВГОРОДСКАЯ;43.39;12300;48893036
5321163013;7973312;2024;НОВГОРОДСКАЯ;43.39;12300;51847408
1515908229;3750024;2022;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;73.11;12300;44855657
1515908229;3750024;2023;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;73.11;12300;48364922
1515908229;3750024;2024;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;73.11;12300;51506924
2315129611;6353970;2022;КРАСНОДАРСКИЙ;46.90;12300;45363577
2315129611;6353970;2023;КРАСНОДАРСКИЙ;46.90;12300;48875431
2315129611;6353970;2024;КРАСНОДАРСКИЙ;46.90;12300;52692905
0276132163;2853986;2022;БАШКОРТОСТАН;46.18;12300;44490830
0276132163;2853986;2023;БАШКОРТОСТАН;46.18;12300;48102113
0276132163;2853986;2024;БАШКОРТОСТАН;46.18;12300;50794979
0403004720;3190537;2022;АЛТАЙ;93.19;12300;45079573
0403004720;3190537;2023;АЛТАЙ;93.19;12300;47855892
0403004720;3190537;2024;АЛТАЙ;01.70;12300;51686007
1105020535;5157365;2022;КОМИ;69;12300;44233190
1105020535;5157365;2023;КОМИ;69;12300;48816244
1105020535;5157365;2024;КОМИ;69;12300;51200573
5836629200;5746648;2022;МОСКВА;79.11;12300;45837776
5836629200;5746648;2023;МОСКВА;79.11;12300;49951582
5836629200;5746648;2024;МОСКВА;79.11;12300;50429784
1208004888;159817;2022;МАРИЙ ЭЛ;42.11;12300;47020849
1208004888;159817;2023;МАРИЙ ЭЛ;42.11;12300;49690931
1208004888;159817;2024;МАРИЙ ЭЛ;42.11;12300;52688830
5035016346;5853865;2022;МОСКОВСКАЯ;25.99;12300;45526150
5035016346;5853865;2023;МОСКОВСКАЯ;25.99;12300;49222289
5035016346;5853865;2024;МОСКОВСКАЯ;25.99;12300;52098388
5448952876;11334557;2022;НОВОСИБИРСКАЯ;53.20.3;12300;44452646
5448952876;11334557;2023;НОВОСИБИРСКАЯ;53.20.3;12300;47528670
5448952876;11334557;2024;НОВОСИБИРСКАЯ;53.20.3;12300;50344003
2902073177;466296;2022;АРХАНГЕЛЬСКАЯ;93.19;12300;45449734
2902073177;466296;2023;АРХАНГЕЛЬСКАЯ;93.19;12300;47589185
2902073177;466296;2024;АРХАНГЕЛЬСКАЯ;93.19;12300;51643779
3804050053;7835892;2022;ИРКУТСКАЯ;49.41;12300;46344429
3804050053;7835892;2023;ИРКУТСКАЯ;49.41;12300;49962860
3804050053;7835892;2024;ИРКУТСКАЯ;49.41;12300;52263150
2720059594;10872303;2022;ХАБАРОВСКИЙ;35.21;12300;46197887
2720059594;10872303;2023;ХАБАРОВСКИЙ;35.21;12300;48110242
2720059594;10872303;2024;ХАБАРОВСКИЙ;35.21;12300;51559134
7723583269;4987641;2022;МОСКВА;72.19;12300;45959773
7723583269;4987641;2023;МОСКВА;72.19;12300;49028312
7723583269;4987641;2024;МОСКВА;72.19;12300;52645529
7703472786;10960830;2022;МОСКВА;46.31;12300;44663930
7703472786;10960830;2023;МОСКВА;46.31;12300;47807627
7703472786;10960830;2024;МОСКВА;46.31;12300;50381107
3123148644;5742245;2022;БЕЛГОРОДСКАЯ;68.2;12300;44669079
3123148644;5742245;2023;БЕЛГОРОДСКАЯ;68.2;12300;47614281
3123148644;5742245;2024;БЕЛГОРОДСКАЯ;68.20;12300;50462996
6230076037;2289609;2022;РЯЗАНСКАЯ;45.31.1;12300;46571119
6230076037;2289609;2023;РЯЗАНСКАЯ;45.31.1;12300;48550001
6230076037;2289609;2024;РЯЗАНСКАЯ;45.31.1;12300;51218266
3254511734;1553296;2022;БРЯНСКАЯ;68.3;12300;45770856
3254511734;1553296;2023;БРЯНСКАЯ;68.3;12300;48863164
3254511734;1553296;2024;БРЯНСКАЯ;68.3;12300;50849504
1513051612;8955246;2022;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;69.10;12300;44055789
1513051612;8955246;2023;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;69.10;12300;48998381
1513051612;8955246;2024;СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ;69.10;12300;50275768
7017217734;2048558;2022;ТОМСКАЯ;43.99;12300;45395389
7017217734;2048558;2023;ТОМСКАЯ;43.99;12300;48568565
7017217734;2048558;2024;ТОМСКАЯ;43.99;12300;51084585
6164273093;1088246;2022;РОСТОВСКАЯ;69.20;12300;45648488
6164273093;1088246;2023;РОСТОВСКАЯ;69.20;12300;48067233
6164273093;1088246;2024;РОСТОВСКАЯ;69.20;12300;51508707
7838304360;1232733;2022;САНКТ-ПЕТЕРБУРГ;25.30.1;12300;44654057
7838304360;1232733;2023;САНКТ-ПЕТЕРБУРГ;25.30.1;12300;48008588
7838304360;1232733;2024;САНКТ-ПЕТЕРБУРГ;25.62;12300;51039441
3329099246;11516640;2022;ВЛАДИМИРСКАЯ;62.09;12300;46626457
3329099246;11516640;2023;ВЛАДИМИРСКАЯ;62.09;12300;49151649
3329099246;11516640;2024;ВЛАДИМИРСКАЯ;62.09;12300;50993966
1901134869;10255356;2022;ХАКАСИЯ;46.71;12300;44869928
1901134869;10255356;2023;ХАКАСИЯ;46.71;12300;48252578
1901134869;10255356;2024;ХАКАСИЯ;49.42;12300;52228634
7704804201;890734;2022;МОСКВА;68.32;12300;44427557
7704804201;890734;2023;МОСКВА;68.32;12300;47596034
7704804201;890734;2024;МОСКВА;68.32;12300;50665288
6949114620;11506766;2022;ТВЕРСКАЯ;45.11.2;12300;45893600
6949114620;11506766;2023;ТВЕРСКАЯ;45.11.2;12300;49141232
6949114620;11506766;2024;ТВЕРСКАЯ;45.11.2;12300;52389544
2464116640;9025711;2022;КРАСНОЯРСКИЙ;41.20;12300;46115743
2464116640;9025711;2023;КРАСНОЯРСКИЙ;41.20;12300;48887351
2464116640;9025711;2024;КРАСНОЯРСКИЙ;41.20;12300;51880693
4633041925;11764181;2022;КУРСКАЯ;22.22;12300;45248342
4633041925;11764181;2023;КУРСКАЯ;22.22;12300;48215260
4633041925;11764181;2024;КУРСКАЯ;22.22;12300;50954320
1435356131;11444275;2022;САХА /ЯКУТИЯ/;71.20.8;12300;45382374
1435356131;11444275;2023;САХА /ЯКУТИЯ/;71.20.8;12300;49003345
1435356131;11444275;2024;САХА /ЯКУТИЯ/;71.20.8;12300;52624876
3305799591;10949645;2022;ВЛАДИМИРСКАЯ;69.10;12300;46571824
3305799591;10949645;2023;ВЛАДИМИРСКАЯ;69.10;12300;49464693
3305799591;10949645;2024;ВЛАДИМИРСКАЯ;69.10;12300;52430245
5904401164;11840698;2022;ПЕРМСКИЙ;42.21;12300;44693839
5904401164;11840698;2023;ПЕРМСКИЙ;42.21;12300;49123420
5904401164;11840698;2024;ПЕРМСКИЙ;42.21;12300;51542595
2901277925;9768767;2022;АРХАНГЕЛЬСКАЯ;47.19;12300;46501795
2901277925;9768767;2023;АРХАНГЕЛЬСКАЯ;47.19;12300;47910034
2901277925;9768767;2024;АРХАНГЕЛЬСКАЯ;47.19;12300;51785654
1831199203;11367159;2022;УДМУРТСКАЯ;56.10;12300;46552311
1831199203;11367159;2023;УДМУРТСКАЯ;56.10;12300;49489143
1831199203;11367159;2024;УДМУРТСКАЯ;56.10;12300;52453542
6449091371;10762223;2022;САРАТОВСКАЯ;46.71;12300;44925980
6449091371;10762223;2023;САРАТОВСКАЯ;46.71;12300;49102377
6449091371;10762223;2024;САРАТОВСКАЯ;46.71;12300;51180565
0573014701;11436980;2022;ДАГЕСТАН;25.11;12300;46457756
0573014701;11436980;2023;ДАГЕСТАН;25.11;12300;47666319
0573014701;11436980;2024;ДАГЕСТАН;25.11;12300;50980660
7416073072;6164689;2022;ЧЕЛЯБИНСКАЯ;56.10.21;12300;44356803
7416073072;6164689;2023;ЧЕЛЯБИНСКАЯ;56.10.21;12300;47558697
7416073072;6164689;2024;ЧЕЛЯБИНСКАЯ;56.10.21;12300;50233126
1838023142;11113421;2022;УДМУРТСКАЯ;68.32;12300;44931730
1838023142;11113421;2023;УДМУРТСКАЯ;68.32;12300;48400456
1838023142;11113421;2024;УДМУРТСКАЯ;68.32;12300;51033209
3906399012;11521712;2022;КАЛИНИНГРАДСКАЯ;25.99.29;12300;45631483
3906399012;11521712;2023;КАЛИНИНГРАДСКАЯ;25.99.29;12300;47413181
3906399012;11521712;2024;КАЛИНИНГРАДСКАЯ;25.99.29;12300;50620911
2312208086;8143971;2022;КРАСНОДАРСКИЙ;35.14;12300;45729774
2312208086;8143971;2023;КРАСНОДАРСКИЙ;35.14;12300;49894355
2312208086;8143971;2024;КРАСНОДАРСКИЙ;35.14;12300;52026506
0721017233;3919472;2022;КАБАРДИНО-БАЛКАРСКАЯ;25.12;12300;47148452
0721017233;3919472;2023;КАБАРДИНО-БАЛКАРСКАЯ;25.12;12300;49988511
0721017233;3919472;2024;КАБАРДИНО-БАЛКАРСКАЯ;25.12;12300;52669177
6950229907;11041711;2022;ТВЕРСКАЯ;93.11;12300;45830007
6950229907;11041711;2023;ТВЕРСКАЯ;93.11;12300;48094464
6950229907;11041711;2024;ТВЕРСКАЯ;93.11;12300;52017582
5403049400;10996948;2022;НОВОСИБИРСКАЯ;43.99;12300;45474082
5403049400;10996948;2023;НОВОСИБИРСКАЯ;43.99;12300;49249257
5403049400;10996948;2024;НОВОСИБИРСКАЯ;43.99;12300;51379428
1101010536;128628;2022;КОМИ;42.12;12300;45178589
1101010536;128628;2023;КОМИ;42.12;12300;48442679
1101010536;128628;2024;КОМИ;42.12;12300;50750933
0706004790;5268967;2022;КАБАРДИНО-БАЛКАРСКАЯ;01.50;12300;44708738
0706004790;5268967;2023;КАБАРДИНО-БАЛКАРСКАЯ;01.50;12300;48055702
0706004790;5268967;2024;КАБАРДИНО-БАЛКАРСКАЯ;01.50;12300;50639176
7536155626;9541409;2022;ЗАБАЙКАЛЬСКИЙ;01.70;12300;45570024
7536155626;9541409;2023;ЗАБАЙКАЛЬСКИЙ;01.70;12300;48568215
7536155626;9541409;2024;ЗАБАЙКАЛЬСКИЙ;01.70;12300;51212661
1410007883;9595359;2022;САХА (ЯКУТИЯ);69.20;12300;45292094
1410007883;9595359;2023;САХА (ЯКУТИЯ);69.20;12300;47286399
1410007883;9595359;2024;САХА (ЯКУТИЯ);69.20;12300;50135567
2310119659;6460911;2022;КРАСНОДАРСКИЙ;43.22;12300;45136835
2310119659;6460911;2023;КРАСНОДАРСКИЙ;43.22;12300;47525536
2310119659;6460911;2024;КРАСНОДАРСКИЙ;43.22;12300;51740600
5401302270;3161383;2022;НОВОСИБИРСКАЯ;68.2;12300;44521083
5401302270;3161383;2023;НОВОСИБИРСКАЯ;68.2;12300;48085278
5401302270;3161383;2024;НОВОСИБИРСКАЯ;68.2;12300;51143644
8905051542;2332031;2022;ЯМАЛО-НЕНЕЦКИЙ;71.20.6;12300;47010336
8905051542;2332031;2023;ЯМАЛО-НЕНЕЦКИЙ;71.20.6;12300;47838321
8905051542;2332031;2024;ЯМАЛО-НЕНЕЦКИЙ;71.20.6;12300;50589581
2309139160;8238244;2022;КРАСНОДАРСКИЙ;46.37;12300;44993174
2309139160;8238244;2023;КРАСНОДАРСКИЙ;46.37;12300;47483048
2309139160;8238244;2024;КРАСНОДАРСКИЙ;46.37;12300;50530229
3666177292;2471556;2022;ВОРОНЕЖСКАЯ;70.10.1;12300;44498558
3666177292;2471556;2023;ВОРОНЕЖСКАЯ;70.10.1;12300;49329419
3666177292;2471556;2024;ВОРОНЕЖСКАЯ;70.10.1;12300;52026257
1901069842;1128246;2022;ХАКАСИЯ;03.12;12300;45375210
1901069842;1128246;2023;ХАКАСИЯ;03.12;12300;48109716
1901069842;1128246;2024;ХАКАСИЯ;03.12;12300;50281482
4338006514;270884;2022;КИРОВСКАЯ;45.20;12300;44675956
4338006514;270884;2023;КИРОВСКАЯ;45.20;12300;47876206
4338006514;270884;2024;КИРОВСКАЯ;45.20;12300;50785683
1327020568;8285396;2022;МОРДОВИЯ;69.20;12300;45883096
1327020568;8285396;2023;МОРДОВИЯ;69.20;12300;48375853
1327020568;8285396;2024;МОРДОВИЯ;69.20;12300;51796905
2464142739;10644732;2022;КРАСНОЯРСКИЙ;46.52;12300;45506775
2464142739;10644732;2023;КРАСНОЯРСКИЙ;46.52;12300;47571718
2464142739;10644732;2024;КРАСНОЯРСКИЙ;46.52;12300;51362462
7710353123;7151318;2022;ТВЕРСКАЯ;68.20.2;12300;45640425
7710353123;7151318;2023;ТВЕРСКАЯ;68.20.2;12300;48417687
7710353123;7151318;2024;ТВЕРСКАЯ;68.20.2;12300;51924980
7801669300;11075671;2022;САНКТ-ПЕТЕРБУРГ;79.11;12300;44744349
7801669300;11075671;2023;САНКТ-ПЕТЕРБУРГ;79.11;12300;48235271
7801669300;11075671;2024;САНКТ-ПЕТЕРБУРГ;79.11;12300;51990025
7203531761;11753730;2022;ТЮМЕНСКАЯ;25.62;12267;46182282
7203531761;11753730;2023;ТЮМЕНСКАЯ;25.62;12267;49073692
7203531761;11753730;2024;ТЮМЕНСКАЯ;25.62;12267;52365730
1435310264;9836384;2022;САХА /ЯКУТИЯ/;41.20;12300;45184864
1435310264;9836384;2023;САХА /ЯКУТИЯ/;41.20;12300;48494852
1435310264;9836384;2024;САХА /ЯКУТИЯ/;41.20;12300;50649693
1831199041;11354841;2022;УДМУРТСКАЯ;46.45.1;12300;45856850
1831199041;11354841;2023;УДМУРТСКАЯ;46.45.1;12300;48741588
1831199041;11354841;2024;УДМУРТСКАЯ;46.45.1;12300;51125464
7813660528;11768261;2022;МОСКВА;46.61.1;12300;45251234
7813660528;11768261;2023;МОСКВА;46.61.1;12300;47935960
7813660528;11768261;2024;МОСКВА;46.61.1;12300;50772813
7704134116;4410409;2022;МОСКВА;71.12.5;12300;46963028
7704134116;4410409;2023;МОСКВА;71.12.5;12300;49876453
7704134116;4410409;2024;МОСКВА;71.12.5;12300;52703033
6315576977;2846038;2022;САМАРСКАЯ;49.41.1;12300;46503794
6315576977;2846038;2023;САМАРСКАЯ;49.41.1;12300;49601365
6315576977;2846038;2024;САМАРСКАЯ;49.41.1;12300;52424854
7810915256;11546669;2022;САНКТ-ПЕТЕРБУРГ;41.20;12300;45004100
7810915256;11546669;2023;САНКТ-ПЕТЕРБУРГ;41.20;12300;47471950
7810915256;11546669;2024;САНКТ-ПЕТЕРБУРГ;41.20;12300;50357608
3827058122;10827722;2022;ИРКУТСКАЯ;86.23;12300;45214095
3827058122;10827722;2023;ИРКУТСКАЯ;86.23;12300;48238513
3827058122;10827722;2024;ИРКУТСКАЯ;86.23;12300;51281283
9203001750;8782823;2022;СЕВАСТОПОЛЬ;49.31;12300;45145907
9203001750;8782823;2023;СЕВАСТОПОЛЬ;49.31;12300;48936815
9203001750;8782823;2024;СЕВАСТОПОЛЬ;49.31;12300;51929729
1700001058;11535865;2022;ТЫВА;41.20;12300;44046501
1700001058;11535865;2023;ТЫВА;41.20;12300;49795221
1700001058;11535865;2024;ТЫВА;41.20;12300;50894801
2006002625;173510;2022;ЧЕЧЕНСКАЯ;73.11;12300;46432555
2006002625;173510;2023;ЧЕЧЕНСКАЯ;73.11;12300;48980511
2006002625;173510;2024;ЧЕЧЕНСКАЯ;73.11;12300;51760387
2623021732;5987943;2022;СТАВРОПОЛЬСКИЙ;46.51;12300;44035234
2623021732;5987943;2023;СТАВРОПОЛЬСКИЙ;46.51;12300;47395114
2623021732;5987943;2024;СТАВРОПОЛЬСКИЙ;46.51;12300;50244813
7425008707;6174581;2022;ЧЕЛЯБИНСКАЯ;01.11;12300;45641013
7425008707;6174581;2023;ЧЕЛЯБИНСКАЯ;01.11;12300;47961749
7425008707;6174581;2024;ЧЕЛЯБИНСКАЯ;01.11;12300;51130460
0700005371;11930687;2022;КАБАРДИНО-БАЛКАРСКАЯ;42.11;12300;44130750
0700005371;11930687;2023;КАБАРДИНО-БАЛКАРСКАЯ;42.11;12300;47351398
0700005371;11930687;2024;КАБАРДИНО-БАЛКАРСКАЯ;42.11;12300;50570474
2420008292;9916699;2022;КРАСНОЯРСКИЙ;01.61;12300;45026119
2420008292;9916699;2023;КРАСНОЯРСКИЙ;01.61;12300;47323884
2420008292;9916699;2024;КРАСНОЯРСКИЙ;01.61;12300;50166039
3812083729;770783;2022;ИРКУТСКАЯ;41.2;12300;45438303
3812083729;770783;2023;ИРКУТСКАЯ;41.2;12300;49065549
3812083729;770783;2024;ИРКУТСКАЯ;41.2;12300;52323581
9723041414;10531834;2022;МОСКВА;63.11;12300;47067254
9723041414;10531834;2023;МОСКВА;63.11;12300;50034268
9723041414;10531834;2024;МОСКВА;63.11;12300;52577188
3808135903;6085369;2022;ИРКУТСКАЯ;74.1;12300;46501642
3808135903;6085369;2023;ИРКУТСКАЯ;74.1;12300;49583698
3808135903;6085369;2024;ИРКУТСКАЯ;74.1;12300;52636224
6321441921;10501078;2022;САМАРСКАЯ;42.99;12300;44747656
6321441921;10501078;2023;САМАРСКАЯ;42.99;12300;48090425
6321441921;10501078;2024;САМАРСКАЯ;42.99;12300;50667554
3602011975;10675516;2022;ВОРОНЕЖСКАЯ;68.10;12300;45130067
3602011975;10675516;2023;ВОРОНЕЖСКАЯ;68.10;12300;48141034
3602011975;10675516;2024;ВОРОНЕЖСКАЯ;41.20;12300;52406099
0323395684;9868670;2022;БУРЯТИЯ;41.20;12300;46664962
0323395684;9868670;2023;БУРЯТИЯ;41.20;12300;48578050
0323395684;9868670;2024;БУРЯТИЯ;41.20;12300;52706151
8904072081;7907361;2022;ЯМАЛО-НЕНЕЦКИЙ;43.2;12300;45719151
8904072081;7907361;2023;ЯМАЛО-НЕНЕЦКИЙ;43.2;12300;49699480
8904072081;7907361;2024;ЯМАЛО-НЕНЕЦКИЙ;62.02;12300;52702777
3702243458;11330078;2022;ИВАНОВСКАЯ;73.11;12300;44112692
3702243458;11330078;2023;ИВАНОВСКАЯ;73.11;12300;47296185
3702243458;11330078;2024;ИВАНОВСКАЯ;73.11;12300;50241953
3511007146;11567694;2022;ВОЛОГОДСКАЯ;56.10;12300;45529511
3511007146;11567694;2023;ВОЛОГОДСКАЯ;56.10;12300;48264962
3511007146;11567694;2024;ВОЛОГОДСКАЯ;56.10;12300;51725245
1007022326;7673018;2022;ЛЕНИНГРАДСКАЯ;47.25;12300;45173619
1007022326;7673018;2023;ЛЕНИНГРАДСКАЯ;47.25;12300;47976098
1007022326;7673018;2024;ЛЕНИНГРАДСКАЯ;47.25;12300;50683524
5711002893;4262724;2022;ОРЛОВСКАЯ;03.21.4;12300;46268323
5711002893;4262724;2023;ОРЛОВСКАЯ;03.21.4;12300;49478942
5711002893;4262724;2024;ОРЛОВСКАЯ;03.21.4;12300;52198403
8901017678;559693;2022;ЯМАЛО-НЕНЕЦКИЙ;43;12300;46032803
8901017678;559693;2023;ЯМАЛО-НЕНЕЦКИЙ;43;12300;49554430
8901017678;559693;2024;ЯМАЛО-НЕНЕЦКИЙ;43.12;12300;52621671
0917024267;8201220;2022;КАРАЧАЕВО-ЧЕРКЕССКАЯ;71.11.1;12300;45238760
0917024267;8201220;2023;КАРАЧАЕВО-ЧЕРКЕССКАЯ;71.11.1;12300;47530394
0917024267;8201220;2024;КАРАЧАЕВО-ЧЕРКЕССКАЯ;71.11.1;12300;50787896
2130076036;1492013;2022;ЧУВАШСКАЯ РЕСПУБЛИКА -;46.90;12300;46136109
2130076036;1492013;2023;ЧУВАШСКАЯ РЕСПУБЛИКА -;25.94;12300;48553395
2130076036;1492013;2024;ЧУВАШСКАЯ РЕСПУБЛИКА -;25.94;12300;51875228
7018047980;6396116;2022;ТОМСКАЯ;41.20;12300;45808215
