company_id,inn,okved2,okopf_id,period,scale,revenue_t,revenue_t_1,net_profit_t,net_profit_t_1,inventory_t,inventory_t_1,payables_t,payables_t_1,equity_t,equity_t_1,debt_t,debt_t_1,region,okved_section,margin,debt_ratio,inv_turnover,growth_rev
8276754,7722830878,68,12300,2023,1000,58258000.0,58599000.0,4833000.0,6650000.0,1200000.0,5000.0,2575000.0,945000.0,13343000.0,8509000.0,6586000.0,170000.0,МОСКВА,L,0.082958563630746,0.4935921456943716,48.54833333333333,-0.005819211931944231
8276754,7722830878,68,12300,2024,1000,24750000.0,58258000.0,-85000.0,4833000.0,85000.0,1200000.0,452000.0,3575000.0,12615000.0,12343000.0,3628000.0,6586000.0,МОСКВА,L,-0.0034343434343434343,0.287594133967499,291.1764705882353,-0.5751656424868687
2088604,0105060624,56,19000,2022,1000,5234000.0,2747000.0,466000.0,260000.0,809000.0,246000.0,487000.0,2367000.0,-1691000.0,-2157000.0,2600000.0,,АДЫГЕЯ,I,0.08903324417271685,-1.537551744529864,6.4697156983930775,0.9053512923188933
2088604,0105060624,56,19000,2023,1000,2956000.0,5234000.0,201000.0,466000.0,802000.0,809000.0,963000.0,487000.0,-1480000.0,-1691000.0,1900000.0,2600000.0,АДЫГЕЯ,I,0.06799729364005412,-1.2837837837837838,3.685785536159601,-0.43523118074130684
2088604,0105060624,56,19000,2024,1000,2548000.0,2956000.0,321000.0,201000.0,1511000.0,802000.0,3752000.0,963000.0,-1149000.0,-1480000.0,360000.0,1900000.0,АДЫГЕЯ,I,0.1259811616954474,-0.3133159268929504,1.6863004632693581,-0.13802435723951287
3251502,1001243181,68,12300,2022,1000,3235000.0,2640000.0,-27000.0,-556000.0,,,334000.0,410000.0,-5105000.0,-5078000.0,4887000.0,4791000.0,КАРЕЛИЯ,L,-0.008346213292117466,-0.9572967678746327,,0.22537878787878787
3251502,1001243181,70,12300,2023,1000,3228000.0,3235000.0,-173000.0,-27000.0,,,461000.0,334000.0,-5278000.0,-5105000.0,5055000.0,4887000.0,КАРЕЛИЯ,M,-0.05359355638166047,-0.9577491474043198,,-0.0021638330757341576
3251502,1001243181,70,12300,2024,1000,3249000.0,3228000.0,-239000.0,-173000.0,,,510000.0,461000.0,-5518000.0,-5278000.0,5318000.0,5055000.0,КАРЕЛИЯ,M,-0.07356109572176055,-0.9637549836897427,,0.006505576208178439
9231714,6722028951,01,12300,2022,1000,3219000.0,3992000.0,110000.0,214000.0,4443000.0,4090000.0,359000.0,354000.0,1818000.0,1708000.0,4559000.0,4436000.0,СМОЛЕНСКАЯ,A,0.034172103137620376,2.5077007700770078,0.724510465901418,-0.1936372745490982
9231714,6722028951,01,12300,2023,1000,1993000.0,3219000.0,2000.0,110000.0,3759000.0,4443000.0,535000.0,359000.0,1820000.0,1818000.0,4388000.0,4559000.0,СМОЛЕНСКАЯ,A,0.0010035122930255895,2.410989010989011,0.530194200585262,-0.3808636222429326
9231714,6722028951,01,12300,2024,1000,4276000.0,1993000.0,1006000.0,2000.0,3319000.0,3759000.0,474000.0,535000.0,2826000.0,1820000.0,3056000.0,4388000.0,СМОЛЕНСКАЯ,A,0.235266604303087,1.0813871196036802,1.2883398614040373,1.1455092824887105
10714370,4345481415,41,12300,2022,1000,52360000.0,11323000.0,539000.0,54000.0,61000.0,8837000.0,8121000.0,10815000.0,880000.0,341000.0,517000.0,2578000.0,КИРОВСКАЯ,F,0.010294117647058823,0.5875,858.360655737705,3.624216197120904
10714370,4345481415,41,12300,2023,1000,31409000.0,52360000.0,152000.0,289000.0,5301000.0,61000.0,15497000.0,8121000.0,1033000.0,880000.0,782000.0,517000.0,КИРОВСКАЯ,F,0.00483937724855933,0.7570183930300097,5.925108470099981,-0.4001336898395722
10714370,4345481415,41,12300,2024,1000,47146000.0,31409000.0,560000.0,152000.0,0.0,5301000.0,5096000.0,15497000.0,1593000.0,1033000.0,581000.0,782000.0,КИРОВСКАЯ,F,0.011877996012387053,0.36472065285624605,,0.5010347352669617
8966361,5504250048,41,12300,2022,1000,20516000.0,15915000.0,483000.0,847000.0,0.0,,1924000.0,1411000.0,1400000.0,917000.0,0,,ОМСКАЯ,F,0.023542600896860985,0.0,,0.28909833490417847
8966361,5504250048,41,12300,2023,1000,26815000.0,20516000.0,521000.0,483000.0,0.0,,2306000.0,1924000.0,1921000.0,1400000.0,0,,ОМСКАЯ,F,0.019429423829945926,0.0,,0.3070286605576136
8966361,5504250048,41,12300,2024,1000,27670000.0,26815000.0,509000.0,521000.0,0.0,,1633000.0,2306000.0,2430000.0,1921000.0,0,,ОМСКАЯ,F,0.018395374051319118,0.0,,0.0318851389147865
11608402,6732212357,25,12300,2022,1000,1793000.0,1880000.0,-487000.0,-25000.0,285000.0,706000.0,292000.0,1013000.0,-502000.0,-15000.0,724000.0,285000.0,СМОЛЕНСКАЯ,C,-0.271611823759063,-1.4422310756972112,6.291228070175438,-0.04627659574468085
11608402,6732212357,25,12300,2023,1000,3189000.0,1793000.0,17000.0,-516000.0,0.0,285000.0,157000.0,292000.0,-515000.0,-531000.0,724000.0,724000.0,СМОЛЕНСКАЯ,C,0.00533082470994042,-1.4058252427184466,,0.7785833798103736
11608402,6732212357,25,12300,2024,1000,3872000.0,3146000.0,288000.0,-26000.0,0.0,,95000.0,157000.0,-270000.0,-515000.0,364000.0,724000.0,СМОЛЕНСКАЯ,C,0.0743801652892562,-1.348148148148148,,0.23076923076923078
1193950,2463072616,70,12300,2022,1000,28374000.0,27540000.0,4887000.0,4401000.0,,,1011000.0,751000.0,31420000.0,32849000.0,,,КРАСНОЯРСКИЙ,M,0.17223514485091987,,,0.03028322440087146
1193950,2463072616,70,12300,2023,1000,29542000.0,28374000.0,6131000.0,4887000.0,,,1626000.0,1011000.0,36351000.0,31420000.0,,,КРАСНОЯРСКИЙ,M,0.20753503486561506,,,0.041164446324099525
1193950,2463072616,70,12300,2024,1000,29542000.0,29542000.0,6835000.0,6131000.0,,,508000.0,1626000.0,43186000.0,36351000.0,,,КРАСНОЯРСКИЙ,M,0.23136551350619458,,,0.0
8227560,4401147625,71,12165,2022,1000,7636000.0,3439000.0,280000.0,168000.0,,,,,3406000.0,3126000.0,,,КОСТРОМСКАЯ,M,0.03666841278156103,,,1.2204129107298634
8227560,4401147625,71,12165,2023,1000,7872000.0,7636000.0,255000.0,280000.0,,,,,3661000.0,3406000.0,,,КОСТРОМСКАЯ,M,0.03239329268292683,,,0.030906233630172867
8227560,4401147625,71,12165,2024,1000,1249000.0,7872000.0,38000.0,255000.0,,,,,3699000.0,3661000.0,,,КОСТРОМСКАЯ,M,0.03042433947157726,,,-0.8413363821138211
2852659,7627030504,93,12300,2022,1000,53022000.0,43903000.0,3743000.0,525000.0,,,2506000.0,2929000.0,6123000.0,2380000.0,50000.0,655000.0,ЯРОСЛАВСКАЯ,R,0.07059333861416016,0.008165931732810714,,0.20770790151014737
2852659,7627030504,93,12300,2023,1000,70859000.0,53022000.0,2802000.0,3743000.0,,,3159000.0,2506000.0,8924000.0,6123000.0,4500000.0,50000.0,ЯРОСЛАВСКАЯ,R,0.03954331842108977,0.5042581801882564,,0.33640752895024706
2852659,7627030504,93,12300,2024,1000,58502000.0,70859000.0,4598000.0,2802000.0,,,3482000.0,3159000.0,13522000.0,8924000.0,5501000.0,4500000.0,ЯРОСЛАВСКАЯ,R,0.07859560356910875,0.4068185179707144,,-0.17438857449300724
11989806,7810958080,43,12300,2022,1000,62000.0,,1000.0,,12000.0,0.0,9000.0,0.0,10000.0,0.0,3000.0,0,САНКТ-ПЕТЕРБУРГ,F,0.016129032258064516,0.3,5.166666666666667,
11989806,7810958080,41,12300,2023,1000,2844000.0,62000.0,33000.0,1000.0,0.0,12000.0,226000.0,9000.0,154000.0,10000.0,124000.0,3000.0,САНКТ-ПЕТЕРБУРГ,F,0.011603375527426161,0.8051948051948052,,44.87096774193548
11989806,7810958080,41,12300,2024,1000,10727000.0,2844000.0,94000.0,33000.0,209000.0,0.0,644000.0,226000.0,165000.0,154000.0,457000.0,124000.0,САНКТ-ПЕТЕРБУРГ,F,0.008762934650880955,2.7696969696969695,51.32535885167464,2.7718002812939524
11767787,2116004992,10,12300,2022,1000,2782000.0,,299000.0,,25000.0,,553000.0,,309000.0,,,,НИЖЕГОРОДСКАЯ,C,0.10747663551401869,,111.28,
11767787,2116004992,10,12300,2023,1000,7016000.0,2782000.0,1066000.0,301000.0,23000.0,39000.0,1496000.0,551000.0,1213000.0,311000.0,0,727000.0,НИЖЕГОРОДСКАЯ,C,0.15193842645381983,0.0,305.04347826086956,1.5219266714593818
11767787,2116004992,10,12300,2024,1000,357000.0,7016000.0,-434000.0,1066000.0,505000.0,23000.0,1562000.0,1496000.0,780000.0,1213000.0,37000.0,,НИЖЕГОРОДСКАЯ,C,-1.2156862745098038,0.047435897435897434,0.7069306930693069,-0.9491163055872291
1517746,7313004849,56,12300,2022,1000,17977000.0,21575000.0,1397000.0,2055000.0,,,,,1397000.0,2055000.0,,,УЛЬЯНОВСКАЯ,I,0.07771040774322746,,,-0.1667670915411356
1517746,7313004849,56,12300,2023,1000,19374000.0,17977000.0,1359000.0,1397000.0,,,,,1359000.0,1397000.0,,,УЛЬЯНОВСКАЯ,I,0.07014555589965933,,,0.07771040774322746
1517746,7313004849,56,12300,2024,1000,23178000.0,19374000.0,1541000.0,1359000.0,,,,,1541000.0,1359000.0,,,УЛЬЯНОВСКАЯ,I,0.06648546035033222,,,0.19634561783834004
136873,5251112950,47,12165,2022,1000,147530000.0,138026000.0,4296000.0,3855000.0,11989000.0,11056000.0,3647000.0,4692000.0,68262000.0,63967000.0,,,НИЖЕГОРОДСКАЯ,G,0.02911950111841659,,12.305446659437818,0.06885659223624535
136873,5251112950,47,12165,2023,1000,153689000.0,147530000.0,4153000.0,4296000.0,13399000.0,11989000.0,4466000.0,3647000.0,72415000.0,68262000.0,,,НИЖЕГОРОДСКАЯ,G,0.027022103078294477,,11.470184342115083,0.04174744119840033
136873,5251112950,47,12165,2024,1000,172718000.0,153689000.0,5854000.0,4153000.0,15034000.0,13399000.0,7039000.0,4466000.0,78270000.0,72415000.0,,,НИЖЕГОРОДСКАЯ,G,0.03389339848770829,,11.488492749767195,0.12381497699900448
10507944,7106081154,42,12300,2022,1000,281000.0,1939000.0,21000.0,379000.0,0.0,,1589000.0,718000.0,1581000.0,1556000.0,27000.0,27000.0,ТУЛЬСКАЯ,F,0.07473309608540925,0.017077798861480076,,-0.8550799381124291
10395401,1644090809,73,12300,2024,1000,29000.0,117000.0,22000.0,,,,,,14000.0,,,,ТАТАРСТАН,M,0.7586206896551724,,,-0.7521367521367521
8954907,9102044660,73,12300,2022,1000,6534000.0,9026000.0,814000.0,784000.0,71000.0,27000.0,79000.0,450000.0,2887000.0,2073000.0,16000.0,16000.0,КРЫМ,M,0.12457912457912458,0.005542085209560097,92.02816901408451,-0.27609129182362063
8954907,9102044660,73,12300,2023,1000,5298000.0,6534000.0,6000.0,814000.0,0.0,71000.0,0.0,79000.0,2893000.0,2887000.0,323000.0,16000.0,КРЫМ,M,0.0011325028312570782,0.11164880746629796,,-0.1891643709825528
8954907,9102044660,73,12300,2024,1000,10247000.0,5298000.0,6994000.0,6000.0,0.0,,2498000.0,,9890000.0,2893000.0,323000.0,323000.0,КРЫМ,M,0.6825412315799746,0.032659251769464104,,0.9341260853152132
242380,1901057460,41,12300,2022,1000,655202000.0,247686000.0,17383000.0,5132000.0,10982000.0,17635000.0,113233000.0,63807000.0,60309000.0,42926000.0,0,83000.0,ХАКАСИЯ,F,0.02653074929563707,0.0,59.661446002549624,1.645292830438539
242380,1901057460,41,12300,2023,1000,496358000.0,654972000.0,9128000.0,20370000.0,87721000.0,10973000.0,177172000.0,113234000.0,69437000.0,60309000.0,7624000.0,,ХАКАСИЯ,F,0.018389952413379054,0.10979737027809382,5.658371427594305,-0.2421691308941451
242380,1901057460,41,12300,2024,1000,725608000.0,491598000.0,44605000.0,-11158000.0,31663000.0,87711000.0,123912000.0,199576000.0,91738000.0,47133000.0,0,7624000.0,ХАКАСИЯ,F,0.06147258574877895,0.0,22.916590342039605,0.47601902367381477
11616699,9710090421,73,12300,2022,1000,107741000.0,38381000.0,-5828000.0,-4233000.0,,,11433000.0,7066000.0,-10051000.0,-4224000.0,30000.0,30000.0,НИЖЕГОРОДСКАЯ,M,-0.054092685235889774,-0.0029847776340662623,,1.8071441598707694
11616699,9710090421,73,12300,2023,1000,51892000.0,107741000.0,6469000.0,-5828000.0,,,2111000.0,11433000.0,-3582000.0,-10051000.0,2630000.0,30000.0,НИЖЕГОРОДСКАЯ,M,0.12466276111924766,-0.7342266890005583,,-0.518363482796707
11616699,9710090421,73,12300,2024,1000,49115000.0,51892000.0,4516000.0,6469000.0,,,615000.0,2111000.0,934000.0,-3582000.0,30000.0,2630000.0,НИЖЕГОРОДСКАЯ,M,0.09194747022294615,0.032119914346895075,,-0.05351499267709859
7678344,8904071017,86,12300,2022,1000,18056000.0,-56000.0,6874000.0,-7615000.0,,,275000.0,67000.0,4078000.0,1914000.0,,,ЯМАЛО-НЕНЕЦКИЙ,Q,0.38070447496677007,,,-323.42857142857144
7678344,8904071017,86,12300,2023,1000,22523000.0,18056000.0,1114000.0,6874000.0,,,0.0,275000.0,6822000.0,4078000.0,,,ЯМАЛО-НЕНЕЦКИЙ,Q,0.04946055143630955,,,0.24739698715108552
7678344,8904071017,86,12300,2024,1000,27723000.0,22523000.0,11710000.0,1114000.0,,,,,6352000.0,6822000.0,,,ЯМАЛО-НЕНЕЦКИЙ,Q,0.42239295891498035,,,0.23087510544776452
10518619,4345475926,52,12300,2022,1000,65911000.0,93150000.0,386000.0,162000.0,0.0,,1768000.0,4113000.0,554000.0,1029000.0,117000.0,6000.0,КИРОВСКАЯ,H,0.005856382091001502,0.2111913357400722,,-0.29242082662372515
10518619,4345475926,52,12300,2023,1000,27954000.0,65911000.0,-402000.0,386000.0,,,971000.0,1768000.0,153000.0,554000.0,512000.0,117000.0,КИРОВСКАЯ,H,-0.014380768405237176,3.34640522875817,,-0.5758826296065908
10518619,4345475926,52,12300,2024,1000,30457000.0,27954000.0,1334000.0,-402000.0,,,0.0,971000.0,1437000.0,153000.0,683000.0,512000.0,КИРОВСКАЯ,H,0.04379945496930098,0.47529575504523314,,0.08953995850325534
8382048,7810457486,86,12300,2022,1000,132431000.0,75697000.0,26269000.0,16685000.0,152000.0,,5086000.0,3870000.0,51955000.0,28330000.0,20553000.0,9518000.0,САНКТ-ПЕТЕРБУРГ,Q,0.1983599006274966,0.3955923395245886,871.2565789473684,0.7494880906773056
8382048,7810457486,86,12300,2023,1000,206191000.0,132431000.0,5026000.0,26269000.0,7000.0,152000.0,6353000.0,5086000.0,56982000.0,51955000.0,38406000.0,20553000.0,САНКТ-ПЕТЕРБУРГ,Q,0.02437545770668943,0.6740023165210066,29455.85714285714,0.556969289667827
8382048,7810457486,86,12300,2024,1000,315057000.0,206191000.0,32616000.0,5026000.0,979000.0,7000.0,20089000.0,6353000.0,68878000.0,56982000.0,60444000.0,38406000.0,САНКТ-ПЕТЕРБУРГ,Q,0.10352412420609604,0.8775516129968931,321.81511746680286,0.5279861875639577
11777457,6450114182,49,12300,2022,1000,4935000.0,,62000.0,,400000.0,,1286000.0,,72000.0,0.0,1129000.0,,САРАТОВСКАЯ,H,0.012563323201621074,15.680555555555555,12.3375,
11777457,6450114182,49,12300,2023,1000,14087000.0,4935000.0,231000.0,62000.0,323000.0,401000.0,2483000.0,1286000.0,289000.0,72000.0,4586000.0,1129000.0,САРАТОВСКАЯ,H,0.016398097536735996,15.868512110726643,43.61300309597523,1.8545086119554204
11777457,6450114182,49,12300,2024,1000,26285000.0,14087000.0,335000.0,231000.0,2864000.0,323000.0,24943000.0,2483000.0,624000.0,289000.0,4836000.0,4586000.0,САРАТОВСКАЯ,H,0.012744911546509415,7.75,9.177723463687151,0.8659047348619294
11143244,9703002431,43,12300,2022,1000,5840000.0,2322000.0,298000.0,-259000.0,,,1728000.0,549000.0,308000.0,-249000.0,,,МОСКВА,F,0.05102739726027397,,,1.5150732127476314
11143244,9703002431,43,12300,2023,1000,6085000.0,5840000.0,659000.0,298000.0,,,398000.0,1728000.0,669000.0,308000.0,,,МОСКВА,F,0.10829909613804437,,,0.04195205479452055
11143244,9703002431,43,12300,2024,1000,2898000.0,6085000.0,-818000.0,659000.0,,,1080000.0,398000.0,-808000.0,669000.0,,,МОСКВА,F,-0.28226363008971705,,,-0.523746918652424
7385022,3250531803,86,12300,2022,1000,9928000.0,12919000.0,1596000.0,4488000.0,1000.0,,1176000.0,1386000.0,425000.0,2286000.0,,,БРЯНСКАЯ,Q,0.16075745366639807,,9928.0,-0.2315194674510411
7385022,3250531803,86,12300,2023,1000,10318000.0,9928000.0,2242000.0,1596000.0,5000.0,1000.0,1446000.0,1176000.0,575000.0,425000.0,,,БРЯНСКАЯ,Q,0.2172901725140531,,2063.6,0.039282836422240126
7385022,3250531803,86,12300,2024,1000,10422000.0,10318000.0,1917000.0,2242000.0,106000.0,5000.0,2162000.0,1446000.0,341000.0,575000.0,,,БРЯНСКАЯ,Q,0.18393782383419688,,98.32075471698113,0.01007947276603993
9023043,4345405171,46,12300,2022,1000,140000.0,13498000.0,9000.0,799000.0,0.0,2386000.0,776000.0,,29000.0,819000.0,2012000.0,4885000.0,КИРОВСКАЯ,G,0.06428571428571428,69.37931034482759,,-0.9896280930508223
9023043,4345405171,46,12300,2024,1000,10557000.0,,859000.0,-2496000.0,807000.0,,1005000.0,465000.0,5091000.0,-2467000.0,2012000.0,2012000.0,КИРОВСКАЯ,G,0.08136781282561334,0.39520722844234923,13.0817843866171,
10852811,2536314235,47,12300,2022,1000,117000.0,1548000.0,-375000.0,119000.0,2614000.0,2610000.0,4382000.0,4541000.0,-238000.0,137000.0,115000.0,43000.0,ПРИМОРСКИЙ,G,-3.2051282051282053,-0.4831932773109244,0.04475899005355777,-0.9244186046511628
10852811,2536314235,47,12300,2023,1000,3440000.0,117000.0,77000.0,-375000.0,2614000.0,2614000.0,4418000.0,4382000.0,-256000.0,-238000.0,135000.0,115000.0,ПРИМОРСКИЙ,G,0.022383720930232557,-0.52734375,1.315990818668707,28.4017094017094
10852811,2536314235,47,12300,2024,1000,114386000.0,3440000.0,81000.0,77000.0,42590000.0,2615000.0,4875000.0,4418000.0,-174000.0,-256000.0,81000.0,135000.0,ПРИМОРСКИЙ,G,0.000708128617138461,-0.46551724137931033,2.685747828128669,32.25174418604651
10005462,4027130893,71,12300,2022,1000,956000.0,464000.0,49000.0,-20000.0,14000.0,2000.0,7000.0,72000.0,163000.0,114000.0,0,160000.0,КАЛУЖСКАЯ,M,0.051255230125523014,0.0,68.28571428571429,1.0603448275862069
10005462,4027130893,71,12300,2023,1000,1047000.0,956000.0,1000.0,49000.0,50000.0,14000.0,0.0,7000.0,164000.0,163000.0,0,,КАЛУЖСКАЯ,M,0.0009551098376313276,0.0,20.94,0.09518828451882845
8468112,7814607862,69,12300,2022,1000,3286000.0,3042000.0,296000.0,617000.0,,,1973000.0,1921000.0,484000.0,999000.0,0,4000.0,САНКТ-ПЕТЕРБУРГ,M,0.09007912355447352,0.0,,0.08021038790269559
8468112,7814607862,69,12300,2023,1000,3607000.0,3286000.0,917000.0,296000.0,,,141000.0,1973000.0,989000.0,484000.0,0,,САНКТ-ПЕТЕРБУРГ,M,0.2542278902134738,0.0,,0.09768715763846622
8468112,7814607862,69,12300,2024,1000,3957000.0,3607000.0,1018000.0,917000.0,,,189000.0,141000.0,2006000.0,989000.0,,,САНКТ-ПЕТЕРБУРГ,M,0.25726560525650743,,,0.09703354588300526
10832470,3328021670,45,12300,2022,1000,850000.0,2145000.0,-382000.0,-5000.0,,,13000.0,12000.0,-238000.0,143000.0,235000.0,67000.0,ВЛАДИМИРСКАЯ,G,-0.44941176470588234,-0.9873949579831933,,-0.6037296037296037
10832470,3328021670,45,12300,2023,1000,148000.0,850000.0,-7000.0,-382000.0,,,19000.0,13000.0,-245000.0,-238000.0,248000.0,235000.0,ВЛАДИМИРСКАЯ,G,-0.0472972972972973,-1.0122448979591836,,-0.8258823529411765
10832470,3328021670,45,12300,2024,1000,118000.0,148000.0,3000.0,-7000.0,,,5000.0,19000.0,-241000.0,-245000.0,248000.0,248000.0,ВЛАДИМИРСКАЯ,G,0.025423728813559324,-1.0290456431535269,,-0.20270270270270271
9145615,3849052251,43,12300,2022,1000,9630000.0,14097000.0,695000.0,655000.0,6628000.0,5468000.0,2116000.0,1811000.0,4156000.0,2722000.0,1443000.0,1475000.0,ИРКУТСКАЯ,F,0.07217030114226376,0.34720885466794993,1.4529269764634882,-0.3168759310491594
9145615,3849052251,43,12300,2023,1000,9775000.0,9630000.0,256000.0,695000.0,7167000.0,6628000.0,1390000.0,2116000.0,4187000.0,4156000.0,1933000.0,1443000.0,ИРКУТСКАЯ,F,0.02618925831202046,0.46166706472414615,1.3638900516255057,0.015057113187954309
9145615,3849052251,43,12300,2024,1000,13521000.0,9775000.0,405000.0,256000.0,6032000.0,7167000.0,1744000.0,1390000.0,4201000.0,4187000.0,1543000.0,1933000.0,ИРКУТСКАЯ,F,0.0299534058131795,0.36729350154725066,2.241545092838196,0.3832225063938619
5388937,7327048010,41,12300,2022,1000,63992000.0,58779000.0,701000.0,501000.0,0.0,,2949000.0,6200000.0,6378000.0,5677000.0,296000.0,5588000.0,УЛЬЯНОВСКАЯ,F,0.010954494311788973,0.04640953276889307,,0.08868813691964818
5388937,7327048010,41,12300,2023,1000,58374000.0,63992000.0,938000.0,701000.0,,,850000.0,2949000.0,4673000.0,6378000.0,0,296000.0,УЛЬЯНОВСКАЯ,F,0.016068797752424025,0.0,,-0.0877922240280035
5388937,7327048010,41,12300,2024,1000,25402000.0,58374000.0,720000.0,938000.0,,,9523000.0,850000.0,997000.0,4673000.0,0,,УЛЬЯНОВСКАЯ,F,0.028344224864183924,0.0,,-0.5648405111864871
4152013,5751035447,86,12300,2022,1000,1357000.0,1292000.0,352000.0,15000.0,,,41000.0,52000.0,10000.0,10000.0,,,ОРЛОВСКАЯ,Q,0.2593957258658806,,,0.05030959752321981
4152013,5751035447,86,12300,2023,1000,2129000.0,1357000.0,759000.0,352000.0,,,40000.0,41000.0,10000.0,10000.0,,,ОРЛОВСКАЯ,Q,0.3565054015969939,,,0.5689019896831246
4152013,5751035447,86,12300,2024,1000,2341000.0,2129000.0,1270000.0,759000.0,,,46000.0,40000.0,10000.0,10000.0,,,ОРЛОВСКАЯ,Q,0.5425032037590773,,,0.099577266322217
5151711,7610090978,41,12300,2022,1000,3512000.0,3576000.0,47000.0,37000.0,349000.0,592000.0,1938000.0,882000.0,574000.0,527000.0,,,ЯРОСЛАВСКАЯ,F,0.013382687927107062,,10.063037249283667,-0.017897091722595078
